Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource
2012-07-20,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Universitatea Cluj,6,2,6-2,H,wikipedia,wikipedia,football-data
2012-07-20,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Dinamo București,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-07-21,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Gaz Metan Mediaș,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-07-21,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Ceahlăul Piatra Neamț,5,0,5-0,H,wikipedia,wikipedia,football-data
2012-07-22,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Oțelul Galați,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-07-22,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Astra Giurgiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-07-22,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Vaslui,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-07-23,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Concordia Chiajna,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-07-23,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Brașov,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-07-27,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Turnu Severin,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-07-27,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,CFR Cluj,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-07-28,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Steaua București,3,4,3-4,A,wikipedia,wikipedia,football-data
2012-07-28,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Pandurii Târgu Jiu,0,2,0-2,A,wikipedia,wikipedia,football-data
2012-07-28,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Petrolul Ploiești,3,0,3-0,H,wikipedia,wikipedia,football-data
2012-07-29,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,CSMS Iași,5,2,5-2,H,wikipedia,wikipedia,football-data
2012-07-29,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Gloria Bistrița,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-07-30,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Viitorul Constanța,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-07-30,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Rapid București,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-08-03,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Gaz Metan Mediaș,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-08-03,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Ceahlăul Piatra Neamț,3,1,3-1,H,wikipedia,wikipedia,football-data
2012-08-04,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Vaslui,3,0,3-0,H,wikipedia,wikipedia,football-data
2012-08-04,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Oțelul Galați,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-08-04,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Concordia Chiajna,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-08-05,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Universitatea Cluj,5,1,5-1,H,wikipedia,wikipedia,football-data
2012-08-05,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Astra Giurgiu,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-08-06,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Dinamo București,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-08-06,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,CSMS Iași,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-08-10,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Turnu Severin,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-08-10,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Petrolul Ploiești,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-08-12,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Steaua București,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-08-12,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Viitorul Constanța,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-08-12,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Pandurii Târgu Jiu,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-08-13,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Gloria Bistrița,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-08-13,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Brașov,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-08-13,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,CFR Cluj,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-08-17,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,CSMS Iași,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-08-17,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-08-17,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Universitatea Cluj,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-08-18,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Vaslui,0,3,0-3,A,wikipedia,wikipedia,football-data
2012-08-18,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Rapid București,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-08-19,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Ceahlăul Piatra Neamț,3,0,3-0,H,wikipedia,wikipedia,football-data
2012-08-20,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Astra Giurgiu,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-08-20,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Oțelul Galați,3,2,3-2,H,wikipedia,wikipedia,football-data
2012-08-20,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Gaz Metan Mediaș,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-08-24,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Turnu Severin,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-08-25,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Concordia Chiajna,6,3,6-3,H,wikipedia,wikipedia,football-data
2012-08-25,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Gloria Bistrița,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-08-25,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,CFR Cluj,3,2,3-2,H,wikipedia,wikipedia,football-data
2012-08-26,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Pandurii Târgu Jiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-08-26,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Petrolul Ploiești,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-08-27,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Viitorul Constanța,0,3,0-3,A,wikipedia,wikipedia,football-data
2012-08-27,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Brașov,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-08-27,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Steaua București,3,1,3-1,H,wikipedia,wikipedia,football-data
2012-08-31,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,CSMS Iași,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-09-01,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Gaz Metan Mediaș,3,1,3-1,H,wikipedia,wikipedia,football-data
2012-09-01,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Rapid București,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-09-02,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Dinamo București,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-09-02,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Petrolul Ploiești,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-09-02,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Universitatea Cluj,0,2,0-2,A,wikipedia,wikipedia,football-data
2012-09-02,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Oțelul Galați,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-09-02,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Vaslui,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-09-03,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Ceahlăul Piatra Neamț,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-09-14,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Brașov,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-09-14,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-09-15,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Concordia Chiajna,1,3,1-3,A,wikipedia,wikipedia,football-data
2012-09-15,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Viitorul Constanța,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-09-15,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Gloria Bistrița,3,1,3-1,H,wikipedia,wikipedia,football-data
2012-09-16,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Steaua București,0,3,0-3,A,wikipedia,wikipedia,football-data
2012-09-16,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Pandurii Târgu Jiu,4,0,4-0,H,wikipedia,wikipedia,football-data
2012-09-17,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Astra Giurgiu,1,3,1-3,A,wikipedia,wikipedia,football-data
2012-09-17,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Turnu Severin,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-09-21,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Ceahlăul Piatra Neamț,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-09-21,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Petrolul Ploiești,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-09-22,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Oțelul Galați,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-09-22,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Dinamo București,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-09-23,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Gaz Metan Mediaș,4,0,4-0,H,wikipedia,wikipedia,football-data
2012-09-23,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Vaslui,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-09-23,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CFR Cluj,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-09-24,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Rapid București,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-09-24,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CSMS Iași,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-09-29,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Gloria Bistrița,5,1,5-1,H,wikipedia,wikipedia,football-data
2012-09-29,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Universitatea Cluj,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-09-29,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Concordia Chiajna,3,0,3-0,H,wikipedia,wikipedia,football-data
2012-09-30,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Turnu Severin,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-09-30,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Brașov,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-09-30,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Steaua București,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-09-30,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Viitorul Constanța,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-10-01,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Astra Giurgiu,3,2,3-2,H,wikipedia,wikipedia,football-data
2012-10-01,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Pandurii Târgu Jiu,3,0,3-0,H,wikipedia,wikipedia,football-data
2012-10-05,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Vaslui,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-10-05,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Ceahlăul Piatra Neamț,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-10-06,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Dinamo București,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-10-06,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Rapid București,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-10-06,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Petrolul Ploiești,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-10-07,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Pandurii Târgu Jiu,1,3,1-3,A,wikipedia,wikipedia,football-data
2012-10-07,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,CFR Cluj,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-10-08,2012/13,Romania,SuperLiga,1,Domestic,Brașov,CSMS Iași,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-10-08,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Oțelul Galați,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-10-18,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Viitorul Constanța,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-10-19,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Gaz Metan Mediaș,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-10-19,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Gloria Bistrița,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-10-19,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Brașov,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-10-20,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Astra Giurgiu,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-10-20,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Turnu Severin,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-10-21,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Steaua București,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-10-21,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Universitatea Cluj,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-10-22,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Concordia Chiajna,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-10-22,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Rapid București,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-10-26,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CSMS Iași,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-10-26,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Petrolul Ploiești,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-10-26,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Oțelul Galați,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-10-27,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Dinamo București,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-10-27,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Rapid București,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-10-27,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,CFR Cluj,1,3,1-3,A,wikipedia,wikipedia,football-data
2012-10-28,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Vaslui,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-10-28,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Gloria Bistrița,4,0,4-0,H,wikipedia,wikipedia,football-data
2012-10-29,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Pandurii Târgu Jiu,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-11-02,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Universitatea Cluj,4,0,4-0,H,wikipedia,wikipedia,football-data
2012-11-02,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Viitorul Constanța,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-11-03,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Brașov,5,0,5-0,H,wikipedia,wikipedia,football-data
2012-11-03,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Ceahlăul Piatra Neamț,4,3,4-3,H,wikipedia,wikipedia,football-data
2012-11-04,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Gaz Metan Mediaș,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-11-04,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Dinamo București,3,1,3-1,H,wikipedia,wikipedia,football-data
2012-11-05,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Turnu Severin,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-11-05,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Concordia Chiajna,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-11-05,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Astra Giurgiu,0,2,0-2,A,wikipedia,wikipedia,football-data
2012-11-09,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,CSMS Iași,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-11-09,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Gloria Bistrița,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-11-10,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Petrolul Ploiești,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-11-10,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Oțelul Galați,4,1,4-1,H,wikipedia,wikipedia,football-data
2012-11-10,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Vaslui,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-11-11,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Pandurii Târgu Jiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2012-11-11,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CFR Cluj,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-11-11,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Steaua București,0,4,0-4,A,wikipedia,wikipedia,football-data
2012-11-12,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Rapid București,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-11-16,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Astra Giurgiu,0,2,0-2,A,wikipedia,wikipedia,football-data
2012-11-16,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Brașov,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-11-16,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Universitatea Cluj,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-11-17,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Ceahlăul Piatra Neamț,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-11-17,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Dinamo București,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-11-18,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Turnu Severin,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-11-19,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Vaslui,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-11-19,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Concordia Chiajna,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-11-19,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Gaz Metan Mediaș,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-11-23,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Gloria Bistrița,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-11-23,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Oțelul Galați,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-11-23,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Petrolul Ploiești,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-11-24,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Rapid București,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-11-24,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,CFR Cluj,1,2,1-2,A,wikipedia,wikipedia,football-data
2012-11-25,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Pandurii Târgu Jiu,4,1,4-1,H,wikipedia,wikipedia,football-data
2012-11-26,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Steaua București,3,1,3-1,H,wikipedia,wikipedia,football-data
2012-11-26,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Viitorul Constanța,2,2,2-2,D,wikipedia,wikipedia,football-data
2012-11-26,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,CSMS Iași,3,0,3-0,H,wikipedia,wikipedia,football-data
2012-11-30,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Steaua București,0,6,0-6,A,wikipedia,wikipedia,football-data
2012-11-30,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Pandurii Târgu Jiu,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-12-01,2012/13,Romania,SuperLiga,1,Domestic,Brașov,Viitorul Constanța,3,1,3-1,H,wikipedia,wikipedia,football-data
2012-12-01,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,CFR Cluj,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-12-02,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Petrolul Ploiești,0,2,0-2,A,wikipedia,wikipedia,football-data
2012-12-02,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,Rapid București,1,0,1-0,H,wikipedia,wikipedia,football-data
2012-12-03,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Gloria Bistrița,4,0,4-0,H,wikipedia,wikipedia,football-data
2012-12-03,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Turnu Severin,4,2,4-2,H,wikipedia,wikipedia,football-data
2012-12-03,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,CSMS Iași,0,3,0-3,A,wikipedia,wikipedia,football-data
2012-12-07,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Universitatea Cluj,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-12-07,2012/13,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Gaz Metan Mediaș,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-12-08,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Vaslui,0,0,0-0,D,wikipedia,wikipedia,football-data
2012-12-08,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Oțelul Galați,2,3,2-3,A,wikipedia,wikipedia,football-data
2012-12-09,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Ceahlăul Piatra Neamț,3,2,3-2,H,wikipedia,wikipedia,football-data
2012-12-09,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Dinamo București,1,1,1-1,D,wikipedia,wikipedia,football-data
2012-12-10,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Astra Giurgiu,2,0,2-0,H,wikipedia,wikipedia,football-data
2012-12-10,2012/13,Romania,SuperLiga,1,Domestic,Turnu Severin,Brașov,2,1,2-1,H,wikipedia,wikipedia,football-data
2012-12-10,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Concordia Chiajna,1,1,1-1,D,wikipedia,wikipedia,football-data
2013-02-22,2012/13,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Gloria Bistrița,3,1,3-1,H,wikipedia,wikipedia,football-data
2013-02-23,2012/13,Romania,SuperLiga,1,Domestic,CSMS Iași,Rapid București,0,1,0-1,A,wikipedia,wikipedia,football-data
2013-02-23,2012/13,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Pandurii Târgu Jiu,0,1,0-1,A,wikipedia,wikipedia,football-data
2013-02-23,2012/13,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Turnu Severin,1,1,1-1,D,wikipedia,wikipedia,football-data
2013-02-24,2012/13,Romania,SuperLiga,1,Domestic,Dinamo București,Brașov,2,1,2-1,H,wikipedia,wikipedia,football-data
2013-02-24,2012/13,Romania,SuperLiga,1,Domestic,Oțelul Galați,Petrolul Ploiești,0,1,0-1,A,wikipedia,wikipedia,football-data
2013-02-25,2012/13,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,2,0,2-0,H,wikipedia,wikipedia,football-data
2013-02-25,2012/13,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Steaua București,0,1,0-1,A,wikipedia,wikipedia,football-data
2013-02-25,2012/13,Romania,SuperLiga,1,Domestic,Vaslui,CFR Cluj,0,0,0-0,D,wikipedia,wikipedia,football-data
2013-03-01,2012/13,Romania,SuperLiga,1,Domestic,Gloria Bistrița,Ceahlăul Piatra Neamț,0,0,0-0,D,wikipedia,wikipedia,football-data
2013-03-02,2012/13,Romania,SuperLiga,1,Domestic,CFR Cluj,Oțelul Galați,0,1,0-1,A,wikipedia,wikipedia,football-data
2013-03-02,2012/13,Romania,SuperLiga,1,Domestic,Steaua București,Gaz Metan Mediaș,3,0,3-0,H,wikipedia,wikipedia,football-data
2013-03-02,2012/13,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Universitatea Cluj,1,1,1-1,D,wikipedia,wikipedia,football-data
2013-03-03,2012/13,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,CSMS Iași,2,1,2-1,H,wikipedia,wikipedia,football-data
2013-03-03,2012/13,Romania,SuperLiga,1,Domestic,Rapid București,Dinamo București,0,1,0-1,A,wikipedia,wikipedia,football-data
